product_id,product_name,full_text,product_brand,gender,price_inr,primary_color,color_group
10051367,ROMEE Brown Set of 3 Self Design Square Cushion Covers,romee brown set of 3 self design square cushion covers. set content: 3 cushion covers colour: brown shape: square pattern: self design closure: zip,ROMEE,Unisex,839.0,Brown,Brown
10039923,DODO & MOA Pink,"dodo & moa pink. pink solid basic jumpsuit, has a off-shoulder, long sleeves",DODO & MOA,Women,3709.0,Pink,Pink
10039475,LA LOFT Women Off-White Floral Printed Shirt Style Top,"la loft women off-white floral printed shirt style top. off-white and blue printed woven shirt style top, has a v-neck, short sleeves, and button closure",LA LOFT,Women,611.0,White,White
10051359,ROMEE Green Set of 2 Lime Green Square Woven Design Cushion Covers,romee green set of 2 lime green square woven design cushion covers. set content: 2 cushion coverscolour: lime greenshape: squarepattern: woven designclosure: zip,ROMEE,Unisex,594.0,Green,Green
1005514,Vero Moda Grey Panelled Washed Slim Jeans,"vero moda grey panelled washed slim jeans. a pair of grey 5-pocket low-rise panelled jeans, lightly washed, has a zip fly with a button closure and a waistband with belt loops",Vero Moda,Women,1293.0,Grey,Grey
10052449,Titan Workwear Men Blue Analogue watch NL1805SL02,"titan workwear men blue analogue watch nl1805sl02. display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: reset time, calendar, multi functionstrap style: blue regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturercomes in a titan case",Titan,Men,4236.0,Blue,Blue
10062229,CHUTPUT Kids Blue & White Self-Design Sweater,"chutput kids blue & white self-design sweater. blue and white self-design sweater, has a round neck, long sleeves, button closure, and ribbed hem",CHUTPUT,Unisex Kids,899.0,Blue,Blue
10060313,CODE by Lifestyle Men Blue Slim Fit Printed Formal Shirt,"code by lifestyle men blue slim fit printed formal shirt. blue printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",CODE by Lifestyle,Men,749.0,Blue,Blue
1003764,Flying Machine Navy Striped Sweater,"flying machine navy striped sweater. navy and white striped sweater, has a mock collar with a short button placket and long sleeves",Flying Machine,Men,1999.0,Navy,Blue
10036437,ColorPlus Men Yellow & White Tailored Fit Checked Casual Shirt,"colorplus men yellow & white tailored fit checked casual shirt. yellow and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",ColorPlus,Men,1034.0,Red,Red
10036541,ColorPlus Men Blue Regular Fit Checked Casual Shirt,"colorplus men blue regular fit checked casual shirt. blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",ColorPlus,Men,1349.0,Blue,Blue
10046841,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,"roadster men blue slim fit mid-rise clean look stretchable jeans. blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Roadster,Men,1299.0,Blue,Blue
10052705,Fastrack Fundamentals Women Blue Analogue watch NL68010SM02,"fastrack fundamentals women blue analogue watch nl68010sm02. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: silver-toned bracelet style, stainless steel strap with a foldover closurewater resistance: 30 mwarranty: 2 yearswarranty provided by brand/manufacturercomes in a fastrack case",Fastrack,Women,1196.0,Blue,Blue
1004904,Arrow Sport Navy & White Checked Reversible Jacket,"arrow sport navy & white checked reversible jacket. navy blue and white checked reversible jacketnavy blue woven outer, has a mock collar, long sleeves, a full zip closure on the front, two pockets, a ribbed hemwhite checked inner, has a mock collar, long sleeves, a full zip closure on the front, two pockets, a ribbed hem",Arrow Sport,Men,2499.0,White,White
10052249,Sonata Men White Leather Textured Straps Analogue Watch 7134YL02,"sonata men white leather textured straps analogue watch 7134yl02. pack contains: single watchdisplay: analoguemovement: quartzpower source: batterydial style: white textured round stainless steel dialfeatures: reset time, date aperture strap style: burgundy, croc textured, leather strap with a tangwater resistance: 30 mcomes in a signature sonata casewarranty: 1 yearwarranty provided by brand/manufacturer",Sonata,Men,2049.0,Red,Red
10038489,Levis Men Blue 511 Slim Fit Mid-Rise Clean Look Stretchable Jeans,"levis men blue 511 slim fit mid-rise clean look stretchable jeans. blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a zip fly closure, and waistband with belt loops",Levis,Men,2199.0,Blue,Blue
10052455,Titan Ceramics Men Black Analogue watch NL90089KD01,"titan ceramics men black analogue watch nl90089kd01. display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: chronograph, reset timestrap style: black bracelet style, stainless steel strap with a foldover and butterfly closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Men,10796.0,Black,Black
10052163,Fastrack Metal Digitals Men Grey Analogue and Digital watch NL38034SL03,"fastrack metal digitals men grey analogue and digital watch nl38034sl03. display: analogue and digitalmovement: quartzpower source: batterydial style: solid round metal dialfeatures: multi function, reset time, led backlightstrap style: black regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",Fastrack,Men,2636.0,Grey,Grey
10039787,Camey Girls White & Pink Printed Top with Trousers,"camey girls white & pink printed top with trousers. this clothing set consists of top and trouserswhite and pink printed top, has a round neck, short sleevespink solid trousers, has a slip-on closure, 2 pockets",Camey,Girls,979.0,White,White
10063269,LA LOFT Black & Grey Self-Design Tunic,"la loft black & grey self-design tunic. black and grey self-design tunic, has a round neck, sleeveless, lace inserts detail, and button closure",LA LOFT,Women,747.0,Black,Black
10044639,RICHARD PARKER by Pantaloons Men Blue & Off-White Slim Fit Printed Casual Shirt,"richard parker by pantaloons men blue & off-white slim fit printed casual shirt. blue and off-white printed casual shirt, has a spread collar, long sleeves, button placket, and straight hem",RICHARD PARKER by Pantaloons,Men,519.0,Blue,Blue
10050249,Park Avenue Men Black Solid Regular-Fit Single-Breasted Blazer,"park avenue men black solid regular-fit single-breasted blazer. black solid regular-fit formal blazer, has a notched lapel, single-breasted with double-button closures, long sleeves, two flap pockets, one chest welt pocket, an attached lining, and a double-vented back hem.",Park Avenue,Men,4274.0,Black,Black
10054497,Veni Vidi Vici Women Green Solid Fitted Crop Top,"veni vidi vici women green solid fitted crop top. green solid knitted fitted crop top, has shoulder straps, sleeveless, and ruching detail with drawstring",Veni Vidi Vici,Women,468.0,Green,Green
10063523,Red Tape Men Brown Leather Formal Derbys,"red tape men brown leather formal derbys. a pair of brown square-toed formal derbys, has central lace-upsleather uppercushioned footbedtextured pvc outsole,warranty: 3 months against manufacturing defectswarranty provided by brand/manufacturer",Red Tape,Men,1448.0,Red,Red
10063529,Red Tape Men Black Leather Semiformal Slip-Ons,"red tape men black leather semiformal slip-ons. a pair of black round-toed semiformal slip-on shoes, has elasticated gussets on both sidesleather upper, has a textured detailcushioned footbedtextured tpr outsolewarranty: 3 months against manufacturing defectswarranty provided by brand/manufacturer",Red Tape,Men,3246.0,Red,Red
10050417,IMYOUNG Men Orange & Blue Slim Fit Checked Casual Shirt,"imyoung men orange & blue slim fit checked casual shirt. orange and blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",IMYOUNG,Men,1299.0,Blue,Blue
10052227,Fastrack Loopholes Men Blue Analogue watch NL3124SM03,"fastrack loopholes men blue analogue watch nl3124sm03. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: silver-toned bracelet style, stainless steel strap with a foldover closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",Fastrack,Men,1996.0,Blue,Blue
10051225,Soumya Lime Green Solid Single Door Curtain,soumya lime green solid single door curtain. set content: single door curtaincolour: lime greenpattern: solidlight blocking: regularfitting: eyeletlining: no,Soumya,Unisex,712.0,Green,Green
10043649,Cherry Crumble Kids Blue & White Striped Hooded Sweater,"cherry crumble kids blue & white striped hooded sweater. blue, white and pink striped sweater, has a hood, long sleeves, 1 kangaroo pocket, and ribbed hem",Cherry Crumble,Unisex Kids,927.0,Blue,Blue
10052183,Titan Women Blue Analogue Watch 95062WD03,"titan women blue analogue watch 95062wd03. display: analoguemovement: quartzpower source: batterydial style: embellished round stainless steel dialfeatures: reset timestrap style: rose gold-toned bracelet style, stainless steel strap with a butterfly closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Women,8396.0,Blue,Blue
10052467,Sonata Utsav Men White Analogue watch NL7954YM05,"sonata utsav men white analogue watch nl7954ym05. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset time, date aperturestrap style: gold-toned bracelet style, stainless steel strap with a foldover closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",Sonata,Men,1625.0,White,White
10039965,berrytree Unisex Green Solid Organic Cotton Polo Collar  Sustainable T-shirt,"berrytree unisex green solid organic cotton polo collar sustainable t-shirt. green solid sustainable t-shirt, has a polo collar, and long sleeves",berrytree,Unisex Kids,499.0,Green,Green
10063541,Red Tape Men Brown Leather Formal Derbys,"red tape men brown leather formal derbys. a pair of brown square-toed formal derbys, has central lace-upsleather upper, has a textured detailcushioned footbedtextured pvc outsole, has a stacked heelwarranty: 3 months against manufacturing defectswarranty provided by brand/manufacturer",Red Tape,Men,1423.0,Red,Red
10060217,CODE by Lifestyle Men Lime Green Regular Fit Solid Formal Shirt,"code by lifestyle men lime green regular fit solid formal shirt. lime green solid formal shirt, has a mandarin collar, long sleeves, button placket, and curved hem",CODE by Lifestyle,Men,749.0,Green,Green
10050975,Soumya Beige Single Long Door Curtain,soumya beige single long door curtain. set content: single long door curtaincolour: beigepattern: abstractlight blocking: regularfitting: eyeletlining: no,Soumya,Unisex,1239.0,Beige,Beige
10059993,CODE by Lifestyle Men Pink & White Regular Fit Checked Casual Shirt,"code by lifestyle men pink & white regular fit checked casual shirt. pink and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",CODE by Lifestyle,Men,849.0,White,White
1003775,Flying Machine Navy & Red Striped Sweater,"flying machine navy & red striped sweater. navy and red striped sweater, has a v-neck and long sleeves",Flying Machine,Men,949.0,Red,Red
10052743,Titan Octane Men Grey Analogue watch 90109KP01,"titan octane men grey analogue watch 90109kp01. display: analoguemovement: quartzpower source: batterydial style: textured round stainless steel dialfeatures: reset time, calendar, multi functionstrap style: grey regular, silicon strap with a tang closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Men,6556.0,Grey,Grey
10038945,Sergio Tacchini Men Red Sneakers,"sergio tacchini men red sneakers. a pair of round-toe red sneakers, has regular styling, lace-up detailcanvas uppercushioned footbedtextured and patterned outsolewarranty: 1 monthwarranty provided by brand/manufacturer",Sergio Tacchini,Men,3999.0,Red,Red
10036599,ColorPlus Men Blue Tailored Fit Printed Formal Shirt,"colorplus men blue tailored fit printed formal shirt. blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",ColorPlus,Men,1124.0,Blue,Blue
10046873,Roadster Men Blue Skinny Fit Low-Rise Low Distress Stretchable Jeans,"roadster men blue skinny fit low-rise low distress stretchable jeans. blue light wash 5-pocket low-rise jeans, low distress, heavy fade, has a button and zip closure, and waistband with belt loops",Roadster,Men,899.0,Blue,Blue
10053875,Miss Chase Women Blue Slim Fit High-Rise Clean Look Jeans,"miss chase women blue slim fit high-rise clean look jeans. blue medium wash 5-pocket high-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Miss Chase,Women,1199.0,Blue,Blue
10039711,trueBrowns Women Beige Woven Design A-Line Kurta,"truebrowns women beige woven design a-line kurta. beige woven design a-line kurta, has a v-neck, three-quarter sleeves, flared hem, and front slit",trueBrowns,Women,1839.0,Brown,Brown
10060167,CODE by Lifestyle Men Navy Blue Slim Fit Printed Formal Shirt,"code by lifestyle men navy blue slim fit printed formal shirt. navy blue printed formal shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",CODE by Lifestyle,Men,749.0,Blue,Blue
10037089,Shaily Yellow Embroidered Pure Crepe Saree,"shaily yellow embroidered pure crepe saree. design detail:yellow embroidered saree and has a zari borderblouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likefabric:crepe fabric features a granular surface due to the type of yarn it is woven with. it has a flowy drape and has a shiny appearance.",Shaily,Women,1507.0,Red,Red
10046871,Roadster Men Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,"roadster men black skinny fit mid-rise clean look stretchable jeans. black medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Roadster,Men,1299.0,Black,Black
10058547,Roadster Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,"roadster women black skinny fit mid-rise clean look stretchable jeans. black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Roadster,Women,574.0,Black,Black
10051021,Soumya Multicoloured Single Long Door Curtain,soumya multicoloured single long door curtain. set content: single long door curtaincolour: multicolouredpattern: geometriclight blocking: regularfitting: eyeletlining: no,Soumya,Unisex,1079.0,Red,Red
10050949,Soumya Blue Single Long Door Curtain,soumya blue single long door curtain. set content: single long door curtaincolour: bluepattern: solidlight blocking: regularfitting: eyeletlining: no,Soumya,Unisex,1239.0,Blue,Blue
10058347,Roadster Women Charcoal Grey Skinny Fit High-Rise Clean Look Stretchable Jeans,"roadster women charcoal grey skinny fit high-rise clean look stretchable jeans. charcoal grey medium wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Roadster,Women,1899.0,Grey,Grey
10044683,Respiro Men Brown Leather Formal Derbys,"respiro men brown leather formal derbys. a pair of brown pointed-toed formal derbys, has central lace-upssynthetic leather uppercushioned footbedtextured pvc outsole, has a stacked heelwarranty: 1 month against manufacturing defectswarranty provided by brand/manufacturer.",Respiro,Men,683.0,Brown,Brown
10062439,Miss Chase Women Yellow Butterfly Print Top,"miss chase women yellow butterfly print top. yellow printed woven regular top, has a keyhole neck, sleeveless, and button closure",Miss Chase,Women,719.0,Yellow,Yellow
10048055,SPYKAR Women Navy Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Jeans,"spykar women navy blue adora skinny fit mid-rise clean look stretchable jeans. navy blue dark wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",SPYKAR,Women,1049.0,Blue,Blue
10046829,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,"roadster men blue slim fit mid-rise clean look stretchable jeans. blue medium wash 5-pocket mid-rise jeans, clean look, has a button and zip closure, and waistband with belt loops",Roadster,Men,599.0,Blue,Blue
10052209,Sonata Sleek Men White Analogue watch 7128SL03,"sonata sleek men white analogue watch 7128sl03. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: brown regular, leather strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",Sonata,Men,1699.0,White,White
10058233,Roadster Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,"roadster women black skinny fit mid-rise clean look stretchable jeans. black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Roadster,Women,1299.0,Black,Black
10036591,ColorPlus Men Yellow & Blue Tailored Fit Checked Casual Shirt,"colorplus men yellow & blue tailored fit checked casual shirt. yellow and blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",ColorPlus,Men,1214.0,Blue,Blue
10052677,Titan Men White Analogue Watch 90100WL01,"titan men white analogue watch 90100wl01. display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: reset timestrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Men,7196.0,White,White
10052131,Titan Neo Men White Analogue watch 1729SM04,"titan neo men white analogue watch 1729sm04. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: black regular, stainless steel strap with a foldover closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Men,2236.0,White,White
10051987,Fastrack Loopholes Men Charcoal Analogue watch NL3169NM01,"fastrack loopholes men charcoal analogue watch nl3169nm01. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: black bracelet style, stainless steel strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",Fastrack,Men,4796.0,Charcoal,Grey
10054517,Veni Vidi Vici Women Olive Green Solid Fitted Crop Top,"veni vidi vici women olive green solid fitted crop top. olive green solid knitted fitted crop top with cut-out detail, has a scoop neck, long sleeves, and ruching detail with drawstring",Veni Vidi Vici,Women,468.0,Green,Green
10047999,Marks & Spencer Women Black & White Slim Fit Printed Regular Cropped Trousers,"marks & spencer women black & white slim fit printed regular cropped trousers. black and white printed mid-rise knitted cropped trousers, has a waistband with belt loops, hook and bar closure, zip fly, and two pockets",Marks & Spencer,Women,919.0,Black,Black
10036431,ColorPlus Men Green Regular Fit Solid Formal Trousers,"colorplus men green regular fit solid formal trousers. green solid mid-rise trousers, button closure, and 4 pocketsdisclaimer: the stylist has paired this pair of trousers with a belt. this pair of trousers does not come with a belt.",ColorPlus,Men,999.0,Green,Green
10045877,Chhabra 555 Blue Poly Georgette Dyed Leheriya Saree,"chhabra 555 blue poly georgette dyed leheriya saree. design detail:blue leheriya dyed saree and has a zari border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeorigin:leheriya sarees originated from the state of rajasthan, india. the cloth is tied and folded in such a manner that when opened post-dyeing, there is a striped pattern created on the cloth with color on every alternate stripe.pattern detail:bandhani is an art that involves dyeing a fabric tied tightly with a thread at several points, producing a variety of patterns.",Chhabra 555,Women,895.0,Blue,Blue
10053735,Cottinfab Women Pink & Black Printed Layered Playsuit,"cottinfab women pink & black printed layered playsuit. pink and black printed layered playsuit with waist tie-ups, has a round neck, short sleeves, two pockets, concealed zip closure",Cottinfab,Women,664.0,Red,Red
10051371,ROMEE Blue Set of 3 Geometric Square Cushion Covers,romee blue set of 3 geometric square cushion covers. set content: 3 cushion covers colour: blue shape: square pattern: geometric closure: zip,ROMEE,Unisex,1999.0,Blue,Blue
10054531,Veni Vidi Vici Women Navy Blue Striped Fitted Crop Top,"veni vidi vici women navy blue striped fitted crop top. navy blue and white striped knitted fitted crop top, has an v-neck, and short sleeves",Veni Vidi Vici,Women,468.0,Blue,Blue
1003773,Flying Machine Charcoal Grey Sweater,"flying machine charcoal grey sweater. charcoal grey sweater with melange effect, has a v-neck and long sleeves with elbow patches",Flying Machine,Men,949.0,Grey,Grey
10051061,Soumya White & Green Printed Single Door Curtain,soumya white & green printed single door curtain. set content: single door curtainscolour: green and whitepattern: floral doorlight blocking: regularfitting: eyeletlining: no,Soumya,Unisex,1070.0,Green,Green
10056427,Fame Forever by Lifestyle Men Black Printed Polo Collar T-shirt,"fame forever by lifestyle men black printed polo collar t-shirt. black and grey printed t-shirt, has a polo collar, and short sleeves",Fame Forever by Lifestyle,Men,449.0,Black,Black
10036593,ColorPlus Men Pink Tailored Fit Self Design Semiformal Shirt,"colorplus men pink tailored fit self design semiformal shirt. pink self-design semiformal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",ColorPlus,Men,1199.0,Red,Red
10054427,Veni Vidi Vici Women Red Solid Fitted Crop Top,"veni vidi vici women red solid fitted crop top. red solid knitted fitted crop top with cut-out detail, has a scoop neck, long sleeves, and ruching detail with drawstring",Veni Vidi Vici,Women,468.0,Red,Red
10052641,Zoop Unisex Kids Grey Digital Watch 16007PP01,"zoop unisex kids grey digital watch 16007pp01. display: digitalmovement: electronicpower source: batterydial style: solid round plastic dialfeatures: reset timestrap style: black regular, rubber strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature zoop case",Zoop,Unisex Kids,995.0,Grey,Grey
10063693,Metro Women Gold-Toned Solid Mules,"metro women gold-toned solid mules. this model is wearing heels from our stylist's collection, see the image for a mock-up of what the actual heels would look like",Metro,Women,1990.0,Gold,Yellow
10052069,Sonata Reloaded Men Black Analogue watch 7924SL11,"sonata reloaded men black analogue watch 7924sl11. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: black regular, leather strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",Sonata,Men,1299.0,Black,Black
10048033,SPYKAR Women Navy Adora Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,"spykar women navy adora skinny fit mid-rise clean look stretchable cropped jeans. navy blue dark wash 5-pocket mid-rise cropped jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",SPYKAR,Women,879.0,Navy,Blue
10054579,Veni Vidi Vici Women Pink Self Design Fitted Crop Top,"veni vidi vici women pink self design fitted crop top. pink self-design knitted fitted crop top, has shoulder straps, sleeveless, and ruching detail with drawstring",Veni Vidi Vici,Women,468.0,Pink,Pink
10053689,Alcis Men Charcoal Grey Solid Slim Fit Training Track Pants,"alcis men charcoal grey solid slim fit training track pants. charcoal grey solid woven training track pant, has elasticated waistband, three pockets",Alcis,Men,899.0,Grey,Grey
10056475,Fame Forever by Lifestyle Men Navy Blue & White Striped Polo Collar T-shirt,"fame forever by lifestyle men navy blue & white striped polo collar t-shirt. navy blue and white striped t-shirt, has a polo collar, and short sleeves",Fame Forever by Lifestyle,Men,449.0,Blue,Blue
10063513,Red Tape Men Tan Brown Leather Formal Derbys,"red tape men tan brown leather formal derbys. a pair of tan brown square-toed formal derbys, has central lace-upsleather uppercushioned footbedtextured pvc outsole, has a stacked heelwarranty: 3 months against manufacturing defectswarranty provided by brand/manufacturer",Red Tape,Men,1573.0,Red,Red
10054875,Veni Vidi Vici Women Mustard Yellow Solid Cold-Shoulder Fit and Flare Dress,"veni vidi vici women mustard yellow solid cold-shoulder fit and flare dress. mustard yellow solid knitted cold-shoulder fit and flare dress, has a round neck, short sleeves, and flared hem",Veni Vidi Vici,Women,756.0,Yellow,Yellow
10052345,Sonata Utsav Men Blue Analogue watch NL7125YM01,"sonata utsav men blue analogue watch nl7125ym01. display: analoguemovement: quartzpower source: batterydial style: solid round metal dialfeatures: reset timestrap style: gold-toned bracelet style, stainless steel strap with a foldover closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature sonata case",Sonata,Men,1699.0,Blue,Blue
10037187,Shaily Navy Blue & Green Pure Georgette Solid Saree,"shaily navy blue & green pure georgette solid saree. design detail:navy blue and green solid saree and has a printed border blouse piecethe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likefabric:georgette is a lightweight fabric that displays an overall bouncy look. it is sheer and comes in both translucent and opaque textures.",Shaily,Women,1087.0,Blue,Blue
10054445,Veni Vidi Vici Women Olive Green Solid Fitted Crop Top,"veni vidi vici women olive green solid fitted crop top. olive green solid knitted fitted crop top with tie-ups detail, has shoulder straps, and sleeveless",Veni Vidi Vici,Women,468.0,Green,Green
10051241,Vishudh Women Black Embroidered A-Line Top,"vishudh women black embroidered a-line top. black embroidered woven a-line top, has a round neck, and long sleeves",Vishudh,Women,419.0,Red,Red
10052435,Titan Men Black Analogue Watch 90106KM03,"titan men black analogue watch 90106km03. display: analoguemovement: quartzpower source: batterydial style: solid round stainless steel dialfeatures: chronograph, reset timestrap style: black bracelet style, stainless steel strap with a foldover closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature titan case",Titan,Men,8396.0,Black,Black
10052727,Fastrack Loopholes Men Black Analogue watch NL3169SL01,"fastrack loopholes men black analogue watch nl3169sl01. display: analoguemovement: quartzpower source: batterydial style: textured round metal dialfeatures: reset time, date aperturestrap style: brown regular, leather strap with a tang closurewater resistance: 50 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",Fastrack,Men,4595.0,Black,Black
10052545,Fastrack Men Black Analogue Watch,"fastrack men black analogue watch. display: analoguemovement: quartzpower source: batterydial style: solid round plastic dialfeatures: multi functionstrap style: black regular, silicon strap with a tang closurewater resistance: 100 mwarranty: 2 yearswarranty provided by brand/manufacturer comes in a signature fastrack case",Fastrack,Men,1596.0,Black,Black
10060289,CODE by Lifestyle Men Pink & White Slim Fit Striped Formal Shirt,"code by lifestyle men pink & white slim fit striped formal shirt. pink and white striped formal shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket",CODE by Lifestyle,Men,749.0,White,White
10056595,Fame Forever by Lifestyle Men Navy Blue & White Slim Fit Checked Casual Shirt,"fame forever by lifestyle men navy blue & white slim fit checked casual shirt. navy blue and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Fame Forever by Lifestyle,Men,649.0,Blue,Blue
10053731,Cottinfab Women Burgundy Solid Basic Jumpsuit,"cottinfab women burgundy solid basic jumpsuit. burgundy solid basic jumpsuit, has a shirt collar, three-quarter roll-up sleeves, button closure, waist tie-up, two pockets",Cottinfab,Women,752.0,Burgundy,Red
10036465,ColorPlus Men White Regular Fit Printed Casual Shirt,"colorplus men white regular fit printed casual shirt. white printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",ColorPlus,Men,919.0,White,White
1005163,Arrow New York Black & Olive Green Cardigan,"arrow new york black & olive green cardigan. black and olive green panelled cardigan, has a ribbed mock collar, long sleeves, a full zip closure, a ribbed hemline",Arrow New York,Men,1839.0,Green,Green
10051337,ROMEE Brown Set of 2 Solid Square Cushion Covers,romee brown set of 2 solid square cushion covers. set content: 2 cushion covers colour: brown shape: square pattern: solid closure: zip,ROMEE,Unisex,594.0,Brown,Brown
10041823,INCOLOR Women Rust-Coloured Jewel Queen 16 Lipstick 3.7g,"incolor women rust-coloured jewel queen 16 lipstick 3.7g. what it is?:incolor women jewel queen 16 lipstick 3.7gcolour shade name:rust-colouredwhat it does?:incolor's jewel queen lipstick is a rich and nourishing lipstick packed with a creamy texture that glides on smoothly, is super long wearing and easy to apply. the lipstick glides on easily to deliver an instant pop of colour. it is specially formulated to provide your lips with a glossy finish and a moisturizing rich coverage for ultra-pigmented lips.features:ultra nourishing lip colour that delivers a full impact colourit features a rich yet lightweight creme-based formulaprovides a silky smooth finish and a great colour pay offthe ultra comfortable formula, glides on like a dreamabout the brand:established in 2009, incolor is a leading global beauty company bringing a wide range of luxurious, high-quality makeup products at affordable prices. the products have international formulations and packaging with the premium appeal and high level of research to ensure that the products stand the test of quality and consistency.",INCOLOR,Women,299.0,Red,Red
10051249,Vishudh Women Mustard Yellow Printed A-Line Kurta,"vishudh women mustard yellow printed a-line kurta. mustard yellow printed a-line kurta, has a keyhole neck, three-quarter sleeves, flared hem, and front slit",Vishudh,Women,1049.0,Yellow,Yellow
10060341,CODE by Lifestyle Men Green & White Slim Fit Checked Casual Shirt,"code by lifestyle men green & white slim fit checked casual shirt. green and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",CODE by Lifestyle,Men,749.0,Green,Green
10053773,Cottinfab Women Olive Green Solid Basic Jumpsuit,"cottinfab women olive green solid basic jumpsuit. olive green solid basic jumpsuit with gathers, has a round neck, sleeveless, concealed zip closure",Cottinfab,Women,752.0,Green,Green
10052539,Zoop Marvel Unisex White Analogue watch C4048PP28,"zoop marvel unisex white analogue watch c4048pp28. display: analoguemovement: quartzpower source: batterydial style: printed round plastic dialfeatures: reset timestrap style: white regular, rubber strap with a tang closurewater resistance: 30 mwarranty: 1 yearwarranty provided by brand/manufacturer comes in a signature zoop case",Zoop,Unisex Kids,995.0,White,White
